run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,ctmean,ctsigma,fan_mean,fan_stdev,fan_current_correction,IHWP
24400,8.5831,Dummy,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,48.616,36.831,49.558,37.545,49.973,37.859,50.523,38.276,49.909,37.811,7044.0,185.0,73.0,808.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1432.0,498.0,934.0,18.8979,51.1829,0.342923,34.8614,1.59076,1.026154,IN
24401,8.5831,Dummy,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,51.353,34.433,52.328,35.086,52.828,35.422,53.37,35.785,52.723,35.351,8306.0,3626.0,85.0,309.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1503.0,509.5,993.5,19.0185,51.2058,0.342142,34.9086,1.85221,1.024563,IN
24402,8.5831,Dummy,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,68.447,37.721,69.681,38.401,70.313,38.749,71.088,39.176,70.197,38.685,8423.0,9275.0,202.0,7168.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2027.0,698.0,1329.0,19.1081,51.1956,0.334425,33.901,1.43907,1.027381,IN
24404,8.5831,C,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,42.724,23.505,43.439,23.899,43.815,24.105,44.165,24.298,43.74,24.064,4533.0,15585.0,433.0,6920.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2455.0,811.0,1644.0,38.028,51.2148,0.344989,-999,-999,-999,IN
24405,8.5831,C,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,20.819,11.971,21.228,12.206,21.421,12.317,21.462,12.34,21.387,12.297,2378.0,43.0,23.0,178.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1034.0,198.0,836.0,39.4696,51.2116,0.327469,32.5999,1.41559,1.008881,IN
24406,8.5831,Cu,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,48.247,27.717,49.169,28.247,49.59,28.489,50.065,28.762,49.503,28.439,2085.0,16447.0,400.0,8779.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1793.0,752.167,1040.83,21.2454,51.1989,0.33466,33.0078,1.38027,1.020625,IN
24407,8.5831,Cu,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,48.098,26.577,49.02,27.086,49.476,27.338,49.913,27.58,49.374,27.282,1895.0,14504.0,280.0,7540.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1830.0,744.5,1085.5,22.2328,51.2008,0.346038,32.8802,1.33696,1.019806,IN
24408,8.5831,Cu,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,50.791,28.068,51.762,28.604,52.213,28.854,52.712,29.13,52.149,28.818,4629.0,22562.0,125.0,5182.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1862.0,772.0,1090.0,21.1617,51.1899,0.332652,32.8834,1.35205,1.020921,IN
24409,8.5831,Cu,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,45.603,26.833,46.478,27.348,46.919,27.607,47.336,27.853,46.845,27.564,9919.0,8963.0,829.0,1848.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1759.0,713.0,1046.0,22.5942,51.1933,0.34158,32.8158,1.31993,1.020014,IN
24410,8.5831,Cu,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,46.416,27.149,47.308,27.67,47.745,27.926,48.18,28.18,47.669,27.882,201.0,11094.0,788.0,3277.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1742.0,716.5,1025.5,21.7317,51.2007,0.341987,33.3321,1.56733,1.020122,IN
24411,8.5831,Al,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,60.06,48.06,61.266,49.026,62.007,49.619,62.709,50.181,61.913,49.544,629.0,1194.0,21.0,752.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,907.0,163.833,743.167,12.0128,51.2025,0.325657,32.5472,1.7463,1.036494,IN
24412,8.5831,Al,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,75.845,43.618,77.386,44.504,77.761,44.719,78.636,45.223,77.42,44.523,3259.0,6650.0,90.0,301.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1102.0,210.667,891.333,11.5132,51.2218,0.330337,30.878,2.62019,1.035058,IN
24413,8.5831,Al,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,74.747,42.24,76.259,43.094,76.675,43.33,77.557,43.828,76.528,43.247,3142.0,6335.0,30.0,931.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1044.0,217.167,826.833,10.8218,51.2331,0.330774,33.3571,2.39112,1.031107,IN
24414,8.5831,Al,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,82.768,45.703,84.434,46.623,85.109,46.996,86.143,47.567,85.001,46.936,4845.0,9465.0,54.0,773.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1256.0,234.0,1022.0,12.0548,51.2273,0.322931,34.1774,1.671,1.03257,IN
24415,8.5831,LD2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,3.195,13.606,3.257,13.873,3.277,13.957,3.291,14.019,3.272,13.937,832.0,4799.0,40.0,404.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,292.0,89.8333,202.167,62.6715,51.2046,0.32359,35.176,1.48982,1.010214,IN
24416,8.5831,LD2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,20.995,13.124,21.409,13.383,21.448,13.407,21.516,13.45,21.376,13.363,1996.0,6204.0,188.0,7291.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2003.0,617.667,1385.33,65.5619,51.2482,0.317583,35.4191,3.80195,1.009873,IN
24417,8.5831,LD2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,25.236,13.945,25.727,14.216,25.705,14.204,25.832,14.274,25.634,14.164,8800.0,15723.0,481.0,403.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2490.0,777.5,1712.5,67.6298,51.2501,0.330872,39.1664,3.74894,1.010447,IN
24418,8.5831,LD2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,25.766,13.523,26.266,13.785,26.25,13.777,26.355,13.832,26.167,13.734,9239.0,17742.0,941.0,2550.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2500.0,770.5,1729.5,66.8804,51.2393,0.323615,34.6732,1.81349,1.010136,IN
24419,8.5831,LD2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,23.399,13.815,23.851,14.083,23.798,14.051,23.912,14.118,23.726,14.009,5693.0,6454.0,125.0,9855.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2240.0,699.167,1540.83,65.7082,51.2561,0.331242,32.6157,1.52445,1.010258,IN
24421,8.5831,LD2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,3.306,13.448,3.37,13.71,3.361,13.673,3.376,13.733,3.351,13.632,896.0,4875.0,51.0,634.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,346.0,95.3333,250.667,75.6952,51.2475,0.329474,35.2685,2.27957,1.010101,IN
24422,8.5831,LD2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,15.052,13.465,15.345,13.728,15.311,13.698,15.373,13.753,15.263,13.655,2705.0,8202.0,2.0,973.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1464.0,436.833,1027.17,68.0705,51.2445,0.322384,31.9101,1.42357,1.009951,IN
24423,8.5831,LD2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,11.893,6.81,12.147,6.955,12.142,6.952,12.058,6.904,12.114,6.937,515.0,9226.0,28.0,964.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1038.0,184.0,854.0,71.7902,51.2433,0.341528,31.8747,1.47407,1.004988,IN
24424,8.5831,LH2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,48.035,27.032,48.952,27.549,48.804,27.465,49.302,27.745,48.658,27.383,8658.0,4828.0,247.0,537.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2533.0,732.667,1800.33,37.2067,51.2437,0.335455,31.3066,1.52673,1.020535,IN
24425,8.5831,LH2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,48.865,27.349,49.803,27.875,49.661,27.795,50.175,28.083,49.524,27.719,9114.0,6930.0,333.0,717.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2639.0,778.5,1860.5,37.8013,51.2374,0.329596,32.0855,1.41405,1.020592,IN
24426,8.5831,LH2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,32.323,18.279,32.944,18.63,32.882,18.595,33.105,18.721,32.794,18.545,8992.0,5969.0,53.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1601.0,374.333,1226.67,37.6802,51.2443,0.337829,31.6565,1.84603,1.013602,IN
24427,8.5831,LH2,-1.531,29.045,3.632,7.865,PI+SIDIS,0.25,3.3,0.5,2.0,16.446,9.83,16.777,10.028,16.766,10.021,16.771,10.024,16.728,9.998,192.0,831.0,60.0,682.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,745.0,90.6667,654.333,39.4737,51.2334,0.31248,35.9507,1.82141,1.007488,IN
24428,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,13.045,7.785,13.322,7.95,13.417,8.007,13.369,7.978,13.404,7.999,881.0,3615.0,21.0,330.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1333.0,469.667,863.333,65.8098,51.2099,0.335736,36.6971,2.07102,1.006006,IN
24429,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,14.131,7.917,14.429,8.084,14.544,8.149,14.501,8.124,14.528,8.14,2809.0,9235.0,37.0,237.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1402.0,525.5,876.5,61.5848,51.2048,0.332553,36.337,2.01281,1.00609,IN
24430,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,12.812,7.615,13.083,7.776,13.219,7.857,13.151,7.816,13.193,7.841,430.0,2151.0,50.0,674.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1300.0,456.167,843.833,65.3304,51.1854,0.32946,35.3139,2.08097,1.005818,IN
24431,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,13.226,7.757,13.507,7.921,13.651,8.006,13.591,7.971,13.639,7.999,989.0,3856.0,51.0,971.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1384.0,480.667,903.333,67.7143,51.2133,0.338172,35.0969,1.96246,1.005914,IN
24432,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,13.057,7.746,13.335,7.911,13.482,7.999,13.424,7.964,13.477,7.996,746.0,3310.0,61.0,647.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1252.0,467.0,785.0,59.4069,51.1948,0.332487,33.2805,1.89638,1.005793,IN
24433,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,14.748,7.887,15.061,8.055,15.23,8.145,15.17,8.114,15.218,8.139,3474.0,2118.0,87.0,85.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1610.0,527.0,1083.0,72.7193,51.1891,0.338811,33.8799,1.76022,1.00594,IN
24434,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,14.019,7.897,14.318,8.065,14.397,8.109,14.346,8.081,14.361,8.089,2432.0,8099.0,40.0,346.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1466.0,503.333,962.667,68.3402,51.2325,0.329961,32.7933,1.39892,1.005869,IN
24435,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,14.136,7.908,14.434,8.075,14.488,8.105,14.446,8.082,14.476,8.098,2935.0,8889.0,48.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1450.0,500.333,949.667,66.9854,51.2174,0.325922,33.8399,1.70619,1.005952,IN
24436,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,14.414,7.951,14.608,8.058,14.715,8.117,14.671,8.093,14.716,8.118,2740.0,144.0,78.0,491.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1443.0,509.5,933.5,64.7465,51.1979,0.336084,36.0352,1.75971,1.006059,IN
24437,8.5831,LD2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,14.184,7.946,14.413,8.074,14.55,8.151,14.503,8.125,14.551,8.152,2534.0,8831.0,20.0,872.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1460.0,511.0,949.0,66.673,51.1945,0.317479,36.3821,1.74695,1.006085,IN
24438,8.5831,LD2,-1.531,29.045,2.615,7.865,HMSDIS,0.25,3.3,0.36,2.0,7447.376,7.965,7587.426,8.115,7669.135,8.202,7643.913,8.175,7665.688,8.199,0.9987,0.9984,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99844,95.4031,-999,-999,-999,-999,-999,-999,35.6884,1.79865,1.006085,IN
24440,8.5831,LD2,-1.531,29.045,2.615,7.865,HMSDIS,0.25,3.3,0.36,2.0,6758.548,8.011,6871.142,8.144,6951.31,8.239,6927.098,8.21,6946.152,8.233,0.9989,0.9985,-999,-999,-1.0,-1.0,9.0,-1.0,-1.0,-1.0,1.0,95.3698,-999,-999,-999,-999,-999,-999,35.7535,1.87314,1.006109,IN
24441,8.5831,LD2,-1.531,29.045,2.615,7.865,SHMSDIS,0.25,3.3,0.36,2.0,-999,7.919,-999,8.053,-999,8.13,-999,8.099,-999,8.112,-999,-999,0.9863,0.9823,-1.0,33.0,-1.0,-1.0,-1.0,-1.0,1.0,95.3984,-999,-999,-999,-999,-999,-999,36.4924,1.81139,1.006074,IN
24442,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,28.428,15.756,28.924,16.031,28.988,16.066,29.143,16.152,28.962,16.052,3836.0,7269.0,34.0,213.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1618.0,536.667,1081.33,37.8535,51.222,0.338921,35.5482,1.9539,1.01174,IN
24443,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,26.521,15.684,26.971,15.95,27.122,16.04,27.272,16.128,27.122,16.039,2379.0,14628.0,251.0,3874.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,1526.0,425.167,1100.83,43.7288,51.2041,0.341353,33.0511,1.48175,1.011644,IN
24444,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,26.057,15.624,26.509,15.896,26.721,16.023,26.853,16.102,26.709,16.016,1314.0,3186.0,98.0,143.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1434.0,478.167,955.833,36.3411,51.1874,0.322913,32.7687,1.45013,1.011595,IN
24445,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,4.538,15.969,4.618,16.252,4.656,16.384,4.68,16.469,4.656,16.384,917.0,497.0,6.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,264.0,86.1667,177.833,38.7038,51.1963,0.358722,33.013,1.42554,1.011864,IN
24446,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,14.819,15.742,15.082,16.022,15.218,16.166,15.293,16.245,15.212,16.159,2235.0,4560.0,44.0,535.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,774.0,274.167,499.833,33.3447,51.1734,0.332045,33.0345,1.47853,1.011696,IN
24447,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,24.361,15.865,24.499,15.956,24.746,16.116,24.858,16.189,24.736,16.11,9834.0,9792.0,4.0,974.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1326.0,428.167,897.833,36.8975,51.1868,0.345033,32.8622,1.66425,1.011643,IN
24448,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,9.792,16.02,9.922,16.234,9.989,16.343,10.037,16.422,9.968,16.309,249.0,6095.0,79.0,642.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,562.0,170.167,391.833,39.8661,51.2036,0.323336,31.6505,1.76799,1.0118,IN
24449,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,28.314,15.652,28.492,15.751,28.58,15.799,28.713,15.873,28.549,15.783,3161.0,6201.0,26.0,248.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1547.0,515.667,1031.33,36.7402,51.2235,0.332373,31.5215,1.30532,1.011432,IN
24450,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,28.73,15.931,28.79,15.964,28.95,16.053,29.104,16.138,28.968,16.063,3494.0,6643.0,52.0,690.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1583.0,509.0,1074.0,37.7531,51.2021,0.339136,31.7893,1.42076,1.011605,IN
24451,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,26.227,15.962,26.282,15.996,26.477,16.114,26.616,16.198,26.483,16.118,1539.0,2427.0,60.0,640.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1469.0,476.667,992.333,38.1307,51.1942,0.338923,31.6076,1.36556,1.01162,IN
24452,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,29.356,16.25,29.503,16.331,29.761,16.474,29.917,16.56,29.763,16.475,3960.0,7852.0,27.0,464.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1604.0,522.5,1081.5,36.9682,51.2017,0.327949,31.8875,1.37455,1.011883,IN
24453,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,27.866,15.951,28.126,16.1,28.407,16.261,28.54,16.337,28.414,16.265,3068.0,5719.0,41.0,273.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1613.0,519.333,1093.67,39.1722,51.1936,0.352441,31.6785,1.41092,1.011701,IN
24454,8.5831,LH2,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,15.356,8.007,15.504,8.084,15.659,8.165,15.6,8.134,15.64,8.155,405.0,4197.0,69.0,547.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,796.0,140.333,655.667,42.7016,51.2,0.325616,31.6554,1.32003,1.005789,IN
24455,8.5831,LH2,-1.531,29.045,2.615,7.865,HMSDIS,0.25,3.3,0.36,2.0,6824.892,8.015,6894.051,8.097,6915.871,8.122,6891.88,8.094,6893.651,8.096,0.9987,0.9983,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,97.7648,-999,-999,-999,-999,-999,-999,31.4895,1.44702,1.005783,IN
24456,8.5831,LH2,-1.531,29.045,2.615,7.865,HMSDIS,0.25,3.3,0.36,2.0,11271.534,7.804,11432.583,7.915,11482.44,7.95,11435.984,7.918,11469.679,7.941,0.9987,0.9983,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,1.0,97.7868,-999,-999,-999,-999,-999,-999,31.6443,1.56805,1.005665,IN
24458,8.5831,LH2,-1.531,29.045,2.615,7.865,SHMSDIS,0.25,3.3,0.36,2.0,-999,8.035,-999,8.19,-999,8.254,-999,8.233,-999,8.26,-999,-999,0.9886,0.9864,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,1.0,97.7372,-999,-999,-999,-999,-999,-999,32.2302,1.93352,1.005915,IN
24460,8.5831,Dummy,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,34.095,19.897,34.736,20.271,35.045,20.451,35.29,20.594,35.044,20.451,35.0,2825.0,39.0,898.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1098.0,475.0,623.0,18.0415,51.17,0.313712,36.6383,1.87514,1.014579,IN
24461,8.5831,Dummy,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,9.666,18.22,9.852,18.571,9.954,18.763,10.002,18.853,9.936,18.729,644.0,4689.0,52.0,343.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,349.0,140.167,208.833,21.3117,51.1398,0.273504,36.9656,1.63875,1.013433,IN
24463,8.5831,Dummy,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,24.307,19.807,24.771,20.184,24.815,20.22,24.994,20.366,24.756,20.173,4099.0,7456.0,60.0,520.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,881.0,339.5,541.5,22.1366,51.2466,0.31617,-999,-999,-999,IN
24464,8.5831,Dummy,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,34.555,20.012,35.203,20.387,35.294,20.44,35.562,20.595,35.28,20.432,9993.0,3598.0,79.0,881.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1149.0,490.833,658.167,18.9009,51.2526,0.34419,35.0072,1.9317,1.014775,IN
24465,8.5831,Dummy,-1.531,29.045,2.615,7.865,HMSDIS,0.25,3.3,0.36,2.0,8859.467,10.084,8921.53,10.154,8984.731,10.22,8987.999,10.23,8991.902,10.23,0.9989,0.9981,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,97.6642,-999,-999,-999,-999,-999,-999,37.4817,1.7089,1.007626,IN
24466,8.5831,Dummy,-1.531,29.045,2.615,7.865,HMSDIS,0.25,3.3,0.36,2.0,9179.779,9.981,9208.348,10.012,9292.481,10.1,9289.155,10.1,9292.636,10.1,0.9988,0.9983,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,1.0,97.6904,-999,-999,-999,-999,-999,-999,35.718,1.61032,1.007467,IN
24468,8.5831,Dummy,-1.531,29.045,2.615,7.865,SHMSDIS,0.25,3.3,0.36,2.0,-999,9.974,-999,10.068,-999,10.175,-999,10.172,-999,10.173,-999,-999,0.9881,0.9858,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,0.99975,97.6837,-999,-999,-999,-999,-999,-999,35.3842,1.62511,1.007493,IN
24469,8.5831,C,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,20.786,11.958,20.937,12.045,21.004,12.083,21.054,12.112,20.964,12.06,1378.0,6029.0,66.0,804.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1341.0,507.5,833.5,40.5116,51.2349,0.331721,33.2439,1.59921,1.008807,IN
24470,8.5831,C,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,20.156,11.8,20.399,11.942,20.435,11.963,20.481,11.989,20.41,11.948,978.0,4738.0,12.0,390.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1270.0,474.333,795.667,39.7278,51.2571,0.350547,34.5516,1.66069,1.008807,IN
24471,8.5831,C,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,21.947,12.135,22.318,12.341,22.461,12.42,22.523,12.454,22.477,12.428,3210.0,803.0,44.0,480.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1387.0,542.5,844.5,38.3269,51.2008,0.33172,33.4793,1.92778,1.009037,IN
24472,8.5831,C,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,12.783,11.83,13.034,12.062,13.159,12.178,13.184,12.201,13.16,12.179,3329.0,5529.0,81.0,415.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,788.0,303.5,484.5,37.5041,51.2061,0.363054,32.1091,1.59067,1.008738,IN
24473,8.5831,C,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,5.99,11.636,6.11,11.868,6.12,11.888,6.132,11.912,6.109,11.866,186.0,6239.0,15.0,418.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,380.0,140.667,239.333,39.9277,51.2831,0.338734,30.7829,1.69374,1.008478,IN
24474,8.5831,C,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,23.78,12.02,24.251,12.258,24.28,12.272,24.345,12.305,24.263,12.264,5095.0,6041.0,12.0,603.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1498.0,589.833,908.167,38.1543,51.2625,0.328779,33.227,3.00547,1.008961,IN
24475,8.5831,C,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,21.244,11.827,21.664,12.061,21.825,12.151,21.871,12.177,21.83,12.153,2281.0,9195.0,74.0,948.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1414.0,501.5,912.5,42.6934,51.2239,0.340004,35.0017,2.02722,1.008913,IN
24476,8.5831,C,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,21.086,11.934,21.51,12.174,21.712,12.288,21.754,12.312,21.706,12.285,2101.0,8166.0,27.0,242.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1327.0,525.167,801.833,37.7139,51.2069,0.323312,33.6888,1.92172,1.008928,IN
24477,8.5831,C,-1.531,29.045,2.615,7.865,PI+SIDIS,0.25,3.3,0.36,2.0,19.943,11.974,20.34,12.212,20.416,12.258,20.462,12.285,20.373,12.232,1006.0,5163.0,97.0,834.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1276.0,482.167,793.833,39.6955,51.2487,0.332926,33.0815,1.96654,1.008918,IN
