!-------------------------------------------------------------------------------------------------------------------------------------------------------------
!**********************HMS NMR not locking from this point on!! Setting by current. Buyer beware!***************************************************************
!**********************BELOW:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:BELOW**********************************************
!**********************ABOVE:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:ABOVE**********************************************
!****** Changed SHMS polarity for pi+**********************
!*****Starting z=0.5 (pi+ setting)*******************
!**********Start positron background measurements****************************
!** Done with positrons. Starting z=0.5, theta_pq=5.2 degrees, pi+ production
!***** switch to pi-
24047	  07/21	     19:44	  8.565	40     Copper	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24048	  07/21	     20:16	  8.565	40     Copper	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24049	  07/21	     20:48	  8.565	40     Copper	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24050	  07/21	     21:20	  8.565	40     Copper	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24051	  07/21	     22:02	  8.565	40     Copper	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24054	  07/21	     23:22	  8.565	40     LH2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24055	  07/21	     23:54	  8.565	40     LH2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24056	  07/22	     00:29	  8.565	40     LH2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24057	  07/22	     01:07	  8.565	40     LH2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24058	  07/22	     01:38	  8.565	27     LH2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24059	  07/22	     02:09	  8.565	13     LH2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24060	  07/22	     02:46	  8.565	20     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24061	  07/22	     03:19	  8.565	20     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24062	  07/22	     03:50	  8.565	20     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24063	  07/22	     04:21	  8.565	20     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24064	  07/22	     04:53	  8.565	14     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24065	  07/22	     05:24	  8.565	10     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24066	  07/22	     06:12	  8.565	40     Dummy	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24067	  07/22	     06:49	  8.565	35     Carbon	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24068	  07/22	     07:20	  8.565	35     Carbon	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24069	  07/22	     07:51	  8.565	35     Carbon	-1.531 	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24070	  07/22	     08:34	  8.565	35     Carbon	-1.531 	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24071	  07/22	     14:06	  8.565	40     Copper	-1.531 	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24072	  07/22	     14:45	  8.565	40     Copper	-1.531 	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24073	  07/22	     15:16	  8.565	40     Copper	-1.531 	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24074	  07/22	     15:47	  8.565	40     Copper	-1.531 	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS
24075	  07/22	     16:18	  8.565	40     Copper	-1.531 	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24076	  07/22	     16:50	  8.565	40     Copper	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24079	  07/22	     17:41	  8.565	42     Copper	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24080	  07/22	     18:12	  8.565	42     Copper	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24081	  07/22	     18:54	  8.565	40     LH2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24082	  07/22	     19:26	  8.565	40     LH2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24084	  07/22	     20:44	  8.565	38     Dummy	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24085	  07/22	     21:16	  8.565	38     Dummy	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
